"Dataset","Label","Variable_Name","Type","Length","Variable_Number","Format","Formatl","Formatd","Informat","Informl","Informd","Number_Obs_Dataset"
"aaf06bh",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,963116
"aaf06bh","CALORIES (KCAL)","A06CALO","Num",8,2,,0,0,,0,0,963116
"aaf06bh","PROTEIN (GM)","A06PROTN","Num",8,3,,0,0,,0,0,963116
"aaf06bh","TOTAL FAT (GM)","A06TLFAT","Num",8,4,,0,0,,0,0,963116
"aaf06bh","TOTAL CARBOHYDRATES (GM)","A06TLCAR","Num",8,5,,0,0,,0,0,963116
"aaf06bh","VITAMIN C (MG)","A06VITMC","Num",8,6,,0,0,,0,0,963116
"aaf06bh","IRON (MG)","A06IRON","Num",8,7,,0,0,,0,0,963116
"aaf06bh","ZINC (MG)","A06ZINC","Num",8,8,,0,0,,0,0,963116
"aaf06bh","BEHAVIOR MAJOR FOOD GROUP","A06MBHFG","Char",100,9,,0,0,,0,0,963116
"aaf06bh","BEHAVIOR FOOD SUB-GROUP","A06SBHFG","Char",100,10,,0,0,,0,0,963116
"aaf06fg",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,4543
"aaf06fg","CITRUS JUICE","A06FRU0100","Num",8,2,,0,0,,0,0,4543
"aaf06fg","FRUIT JUICE EXCLUDING CITRUS JUICE","A06FRU0200","Num",8,3,,0,0,,0,0,4543
"aaf06fg","CITRUS FRUIT","A06FRU0300","Num",8,4,,0,0,,0,0,4543
"aaf06fg","FRUIT EXCLUDING CITRUS FRUIT","A06FRU0400","Num",8,5,,0,0,,0,0,4543
"aaf06fg","AVOCADO AND SIMILAR","A06FRU0500","Num",8,6,,0,0,,0,0,4543
"aaf06fg","FRIED FRUITS","A06FRU0600","Num",8,7,,0,0,,0,0,4543
"aaf06fg","FRUIT-BASED SAVORY SNACK","A06FRU0700","Num",8,8,,0,0,,0,0,4543
"aaf06fg","DARK-GREEN VEGETABLES","A06VEG0100","Num",8,9,,0,0,,0,0,4543
"aaf06fg","DEEP-YELLOW VEGETABLES","A06VEG0200","Num",8,10,,0,0,,0,0,4543
"aaf06fg","TOMATO","A06VEG0300","Num",8,11,,0,0,,0,0,4543
"aaf06fg","WHITE POTATOES","A06VEG0400","Num",8,12,,0,0,,0,0,4543
"aaf06fg","FRIED POTATOES","A06VEG0800","Num",8,13,,0,0,,0,0,4543
"aaf06fg","OTHER STARCHY VEGETABLES","A06VEG0450","Num",8,14,,0,0,,0,0,4543
"aaf06fg","LEGUMES (COOKED DRIED BEANS)","A06VEG0700","Num",8,15,,0,0,,0,0,4543
"aaf06fg","OTHER VEGETABLES","A06VEG0600","Num",8,16,,0,0,,0,0,4543
"aaf06fg","FRIED VEGETABLES","A06VEG0900","Num",8,17,,0,0,,0,0,4543
"aaf06fg","VEGETABLE JUICE","A06VEG0500","Num",8,18,,0,0,,0,0,4543
"aaf06fg","VEGETABLE-BASED SAVORY SNACK","A06FMC0100","Num",8,19,,0,0,,0,0,4543
"aaf06fg","GRAINS, FLOUR AND DRY MIXES - WHOLE GRAIN","A06GRW0100","Num",8,20,,0,0,,0,0,4543
"aaf06fg","GRAINS, FLOUR AND DRY MIXES - SOME WHOLE GRAIN","A06GRS0100","Num",8,21,,0,0,,0,0,4543
"aaf06fg","GRAINS, FLOUR AND DRY MIXES - REFINED GRAIN","A06GRR0100","Num",8,22,,0,0,,0,0,4543
"aaf06fg","LOAF-TYPE BREAD AND PLAIN ROLLS - WHOLE GRAIN","A06GRW0200","Num",8,23,,0,0,,0,0,4543
"aaf06fg","LOAF-TYPE BREAD AND PLAIN ROLLS - SOME WHOLE GRAIN","A06GRS0200","Num",8,24,,0,0,,0,0,4543
"aaf06fg","LOAF-TYPE BREAD AND PLAIN ROLLS - REFINED GRAIN","A06GRR0200","Num",8,25,,0,0,,0,0,4543
"aaf06fg","OTHER BREADS (QUICK BREADS, CORN MUFFINS, TORTILLAS) - WHOLE GRAIN","A06GRW0300","Num",8,26,,0,0,,0,0,4543
"aaf06fg","OTHER BREADS (QUICK BREADS, CORN MUFFINS, TORTILLAS) - SOME WHOLE GRAIN","A06GRS0300","Num",8,27,,0,0,,0,0,4543
"aaf06fg","OTHER BREADS (QUICK BREADS, CORN MUFFINS, TORTILLAS) - REFINED GRAIN","A06GRR0300","Num",8,28,,0,0,,0,0,4543
"aaf06fg","CRACKERS - WHOLE GRAIN","A06GRW0400","Num",8,29,,0,0,,0,0,4543
"aaf06fg","CRACKERS - SOME WHOLE GRAIN","A06GRS0400","Num",8,30,,0,0,,0,0,4543
"aaf06fg","CRACKERS - REFINED GRAIN","A06GRR0400","Num",8,31,,0,0,,0,0,4543
"aaf06fg","PASTA - WHOLE GRAIN","A06GRW0500","Num",8,32,,0,0,,0,0,4543
"aaf06fg","PASTA - SOME WHOLE GRAIN","A06GRS0500","Num",8,33,,0,0,,0,0,4543
"aaf06fg","PASTA - REFINED GRAIN","A06GRR0500","Num",8,34,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (NOT PRESWEETENED) - WHOLE GRAIN","A06GRW0600","Num",8,35,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (NOT PRESWEETENED) - SOME WHOLE GRAIN","A06GRS0600","Num",8,36,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (NOT PRESWEETENED) - REFINED GRAIN","A06GRR0600","Num",8,37,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (PRESWEETENED) - WHOLE GRAIN","A06GRW0700","Num",8,38,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (PRESWEETENED) - SOME WHOLE GRAIN","A06GRS0700","Num",8,39,,0,0,,0,0,4543
"aaf06fg","READY-TO-EAT CEREAL (PRESWEETENED) - REFINED GRAIN","A06GRR0700","Num",8,40,,0,0,,0,0,4543
"aaf06fg","CAKES, COOKIES, PIES, PASTRIES, DANISH, DOUGHNUTS AND COBBLERS - WHOLE GRAIN","A06GRW0800","Num",8,41,,0,0,,0,0,4543
"aaf06fg","CAKES, COOKIES, PIES, PASTRIES, DANISH, DOUGHNUTS AND COBBLERS - SOME WHOLE GRAIN","A06GRS0800","Num",8,42,,0,0,,0,0,4543
"aaf06fg","CAKES, COOKIES, PIES, PASTRIES, DANISH, DOUGHNUTS AND COBBLERS - REFINED GRAIN","A06GRR0800","Num",8,43,,0,0,,0,0,4543
"aaf06fg","SNACK BARS - WHOLE GRAIN","A06GRW1000","Num",8,44,,0,0,,0,0,4543
"aaf06fg","SNACK BARS - SOME WHOLE GRAIN","A06GRS1000","Num",8,45,,0,0,,0,0,4543
"aaf06fg","SNACK BARS - REFINED GRAIN","A06GRR1000","Num",8,46,,0,0,,0,0,4543
"aaf06fg","SNACK CHIPS - WHOLE GRAIN","A06GRW0900","Num",8,47,,0,0,,0,0,4543
"aaf06fg","SNACK CHIPS - SOME WHOLE GRAIN","A06GRS0900","Num",8,48,,0,0,,0,0,4543
"aaf06fg","SNACK CHIPS - REFINED GRAIN","A06GRR0900","Num",8,49,,0,0,,0,0,4543
"aaf06fg","POPCORN","A06GRW1100","Num",8,50,,0,0,,0,0,4543
"aaf06fg","FLAVORED POPCORN","A06GRW1200","Num",8,51,,0,0,,0,0,4543
"aaf06fg","BABY FOOD GRAIN MIXTURES","A06GRO0100","Num",8,52,,0,0,,0,0,4543
"aaf06fg","BEEF","A06MRF0100","Num",8,53,,0,0,,0,0,4543
"aaf06fg","LEAN BEEF","A06MRL0100","Num",8,54,,0,0,,0,0,4543
"aaf06fg","VEAL","A06MRF0200","Num",8,55,,0,0,,0,0,4543
"aaf06fg","LEAN VEAL","A06MRL0200","Num",8,56,,0,0,,0,0,4543
"aaf06fg","LAMB","A06MRF0300","Num",8,57,,0,0,,0,0,4543
"aaf06fg","LEAN LAMB","A06MRL0300","Num",8,58,,0,0,,0,0,4543
"aaf06fg","FRESH PORK","A06MRF0400","Num",8,59,,0,0,,0,0,4543
"aaf06fg","LEAN FRESH PORK","A06MRL0400","Num",8,60,,0,0,,0,0,4543
"aaf06fg","CURED PORK","A06MCF0200","Num",8,61,,0,0,,0,0,4543
"aaf06fg","LEAN CURED PORK","A06MCL0200","Num",8,62,,0,0,,0,0,4543
"aaf06fg","GAME","A06MRF0500","Num",8,63,,0,0,,0,0,4543
"aaf06fg","POULTRY","A06MPF0100","Num",8,64,,0,0,,0,0,4543
"aaf06fg","LEAN POULTRY","A06MPL0100","Num",8,65,,0,0,,0,0,4543
"aaf06fg","FRIED CHICKEN - COMMERCIAL ENTRÉE AND FAST FOOD","A06MPF0200","Num",8,66,,0,0,,0,0,4543
"aaf06fg","FISH - FRESH AND SMOKED","A06MFF0100","Num",8,67,,0,0,,0,0,4543
"aaf06fg","LEAN FISH - FRESH AND SMOKED","A06MFL0100","Num",8,68,,0,0,,0,0,4543
"aaf06fg","FRIED FISH - COMMERCIAL ENTRÉE AND FAST FOOD","A06MFF0200","Num",8,69,,0,0,,0,0,4543
"aaf06fg","SHELLFISH","A06MSL0100","Num",8,70,,0,0,,0,0,4543
"aaf06fg","FRIED SHELLFISH - COMMERCIAL ENTRÉE AND FAST FOOD","A06MSF0100","Num",8,71,,0,0,,0,0,4543
"aaf06fg","COLD CUTS AND SAUSAGE","A06MCF0100","Num",8,72,,0,0,,0,0,4543
"aaf06fg","LEAN COLD CUTS AND SAUSAGE","A06MCL0100","Num",8,73,,0,0,,0,0,4543
"aaf06fg","ORGAN MEATS","A06MOF0100","Num",8,74,,0,0,,0,0,4543
"aaf06fg","BABY FOOD MEAT MIXTURES","A06MOF0200","Num",8,75,,0,0,,0,0,4543
"aaf06fg","MEAT-BASED SAVORY SNACK","A06FMC0200","Num",8,76,,0,0,,0,0,4543
"aaf06fg","EGGS","A06MOF0300","Num",8,77,,0,0,,0,0,4543
"aaf06fg","EGG SUBSTITUTE","A06MOF0400","Num",8,78,,0,0,,0,0,4543
"aaf06fg","NUTS AND SEEDS","A06MOF0500","Num",8,79,,0,0,,0,0,4543
"aaf06fg","NUT AND SEED BUTTERS","A06MOF0600","Num",8,80,,0,0,,0,0,4543
"aaf06fg","MEAT ALTERNATIVES","A06MOF0700","Num",8,81,,0,0,,0,0,4543
"aaf06fg","MILK - WHOLE","A06DMF0100","Num",8,82,,0,0,,0,0,4543
"aaf06fg","MILK - REDUCED FAT","A06DMR0100","Num",8,83,,0,0,,0,0,4543
"aaf06fg","MILK - LOW FAT AND FAT FREE","A06DML0100","Num",8,84,,0,0,,0,0,4543
"aaf06fg","MILK - NONDAIRY","A06DMN0100","Num",8,85,,0,0,,0,0,4543
"aaf06fg","READY-TO-DRINK FLAVORED MILK - WHOLE","A06DMF0200","Num",8,86,,0,0,,0,0,4543
"aaf06fg","READY-TO-DRINK FLAVORED MILK - REDUCED FAT","A06DMR0200","Num",8,87,,0,0,,0,0,4543
"aaf06fg","READY-TO-DRINK FLAVORED MILK - LOW FAT AND FAT FREE","A06DML0200","Num",8,88,,0,0,,0,0,4543
"aaf06fg","SWEETENED FLAVORED MILK BEVERAGE POWDER WITH NON-FAT DRY MILK","A06DML0300","Num",8,89,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED FLAVORED MILK BEVERAGE POWDER WITH NON-FAT DRY MILK","A06DML0400","Num",8,90,,0,0,,0,0,4543
"aaf06fg","SWEETENED FLAVORED MILK BEVERAGE POWDER WITHOUT NON-FAT DRY MILK","A06SWT0600","Num",8,91,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED FLAVORED MILK BEVERAGE POWDER WITHOUT NON-FAT DRY MILK","A06MSC1100","Num",8,92,,0,0,,0,0,4543
"aaf06fg","CHEESE - FULL FAT","A06DCF0100","Num",8,93,,0,0,,0,0,4543
"aaf06fg","CHEESE - REDUCED FAT","A06DCR0100","Num",8,94,,0,0,,0,0,4543
"aaf06fg","CHEESE - LOW FAT AND FAT FREE","A06DCL0100","Num",8,95,,0,0,,0,0,4543
"aaf06fg","CHEESE - NONDAIRY","A06DCN0100","Num",8,96,,0,0,,0,0,4543
"aaf06fg","YOGURT - SWEETENED WHOLE MILK","A06DYF0100","Num",8,97,,0,0,,0,0,4543
"aaf06fg","YOGURT - SWEETENED LOW FAT","A06DYR0100","Num",8,98,,0,0,,0,0,4543
"aaf06fg","YOGURT - SWEETENED FAT FREE","A06DYL0100","Num",8,99,,0,0,,0,0,4543
"aaf06fg","YOGURT - ARTIFICIALLY SWEETENED WHOLE MILK","A06DYF0200","Num",8,100,,0,0,,0,0,4543
"aaf06fg","YOGURT - ARTIFICIALLY SWEETENED LOW FAT","A06DYR0200","Num",8,101,,0,0,,0,0,4543
"aaf06fg","YOGURT - ARTIFICIALLY SWEETENED FAT FREE","A06DYL0200","Num",8,102,,0,0,,0,0,4543
"aaf06fg","YOGURT - NONDAIRY","A06DYN0100","Num",8,103,,0,0,,0,0,4543
"aaf06fg","FROZEN DAIRY DESSERT","A06DOT0100","Num",8,104,,0,0,,0,0,4543
"aaf06fg","FROZEN NONDAIRY DESSERT","A06DOT0200","Num",8,105,,0,0,,0,0,4543
"aaf06fg","PUDDING AND OTHER DAIRY DESSERT","A06DOT0300","Num",8,106,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED PUDDING AND OTHER DAIRY DESSERT","A06DOT0400","Num",8,107,,0,0,,0,0,4543
"aaf06fg","CREAM","A06FCF0100","Num",8,108,,0,0,,0,0,4543
"aaf06fg","CREAM - REDUCED FAT","A06FCR0100","Num",8,109,,0,0,,0,0,4543
"aaf06fg","CREAM - LOW FAT AND FAT FREE","A06FCL0100","Num",8,110,,0,0,,0,0,4543
"aaf06fg","CREAM - NONDAIRY","A06FCN0100","Num",8,111,,0,0,,0,0,4543
"aaf06fg","DAIRY-BASED SWEETENED MEAL REPLACEMENT/SUPPLEMENT","A06DOT0500","Num",8,112,,0,0,,0,0,4543
"aaf06fg","DAIRY-BASED ARTIFICIALLY SWEETENED MEAL REPLACEMENT/SUPPLEMENT","A06DOT0600","Num",8,113,,0,0,,0,0,4543
"aaf06fg","INFANT FORMULA","A06DOT0700","Num",8,114,,0,0,,0,0,4543
"aaf06fg","INFANT FORMULA - NONDAIRY","A06DOT0800","Num",8,115,,0,0,,0,0,4543
"aaf06fg","MARGARINE - REGULAR","A06FMF0100","Num",8,116,,0,0,,0,0,4543
"aaf06fg","MARGARINE - REDUCED FAT","A06FMR0100","Num",8,117,,0,0,,0,0,4543
"aaf06fg","OIL","A06FOF0100","Num",8,118,,0,0,,0,0,4543
"aaf06fg","SHORTENING","A06FSF0100","Num",8,119,,0,0,,0,0,4543
"aaf06fg","BUTTER AND OTHER ANIMAL FATS - REGULAR","A06FAF0100","Num",8,120,,0,0,,0,0,4543
"aaf06fg","BUTTER AND OTHER ANIMAL FATS - REDUCED FAT","A06FAR0100","Num",8,121,,0,0,,0,0,4543
"aaf06fg","SALAD DRESSING - REGULAR","A06FDF0100","Num",8,122,,0,0,,0,0,4543
"aaf06fg","SALAD DRESSING - REDUCED FAT/REDUCED CALORIE/FAT FREE","A06FDR0100","Num",8,123,,0,0,,0,0,4543
"aaf06fg","SUGAR","A06SWT0400","Num",8,124,,0,0,,0,0,4543
"aaf06fg","SUGAR SUBSTITUTE","A06MSC1200","Num",8,125,,0,0,,0,0,4543
"aaf06fg","SYRUP, HONEY, JAM, JELLY, PRESERVES","A06SWT0500","Num",8,126,,0,0,,0,0,4543
"aaf06fg","SAUCES, SWEET - REGULAR","A06SWT0700","Num",8,127,,0,0,,0,0,4543
"aaf06fg","SAUCES, SWEET - REDUCED FAT/REDUCED CALORIE/FAT FREE","A06SWT0800","Num",8,128,,0,0,,0,0,4543
"aaf06fg","CHOCOLATE CANDY","A06SWT0100","Num",8,129,,0,0,,0,0,4543
"aaf06fg","NON-CHOCOLATE CANDY","A06SWT0200","Num",8,130,,0,0,,0,0,4543
"aaf06fg","FROSTING OR GLAZE","A06SWT0300","Num",8,131,,0,0,,0,0,4543
"aaf06fg","SWEETENED SOFT DRINKS","A06BVS0400","Num",8,132,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED SOFT DRINKS","A06BVA0400","Num",8,133,,0,0,,0,0,4543
"aaf06fg","UNSWEETENED SOFT DRINKS","A06BVU0300","Num",8,134,,0,0,,0,0,4543
"aaf06fg","SWEETENED FRUIT DRINKS","A06BVS0300","Num",8,135,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED FRUIT DRINKS","A06BVA0300","Num",8,136,,0,0,,0,0,4543
"aaf06fg","SWEETENED TEA","A06BVS0500","Num",8,137,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED TEA","A06BVA0500","Num",8,138,,0,0,,0,0,4543
"aaf06fg","UNSWEETENED TEA","A06BVU0400","Num",8,139,,0,0,,0,0,4543
"aaf06fg","SWEETENED COFFEE","A06BVS0100","Num",8,140,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED COFFEE","A06BVA0100","Num",8,141,,0,0,,0,0,4543
"aaf06fg","UNSWEETENED COFFEE","A06BVU0100","Num",8,142,,0,0,,0,0,4543
"aaf06fg","SWEETENED COFFEE SUBSTITUTES","A06BVS0200","Num",8,143,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED COFFEE SUBSTITUTES","A06BVA0200","Num",8,144,,0,0,,0,0,4543
"aaf06fg","UNSWEETENED COFFEE SUBSTITUTES","A06BVU0200","Num",8,145,,0,0,,0,0,4543
"aaf06fg","SWEETENED WATER","A06BVS0600","Num",8,146,,0,0,,0,0,4543
"aaf06fg","ARTIFICIALLY SWEETENED WATER","A06BVA0600","Num",8,147,,0,0,,0,0,4543
"aaf06fg","UNSWEETENED WATER","A06BVU0500","Num",8,148,,0,0,,0,0,4543
"aaf06fg","NONDAIRY-BASED SWEETENED MEAL REPLACEMENT/SUPPLEMENT","A06BVS0700","Num",8,149,,0,0,,0,0,4543
"aaf06fg","NONDAIRY-BASED ARTIFICIALLY SWEETENED MEAL REPLACEMENT/SUPPLEMENT","A06BVA0700","Num",8,150,,0,0,,0,0,4543
"aaf06fg","NONDAIRY-BASED UNSWEETENED MEAL REPLACEMENT/SUPPLEMENT","A06BVU0600","Num",8,151,,0,0,,0,0,4543
"aaf06fg","NON-ALCOHOLIC BEER","A06BVO0100","Num",8,152,,0,0,,0,0,4543
"aaf06fg","NON-ALCOHOLIC LIGHT BEER","A06BVO0200","Num",8,153,,0,0,,0,0,4543
"aaf06fg","BEER AND ALES","A06BVE0100","Num",8,154,,0,0,,0,0,4543
"aaf06fg","CORDIAL AND LIQUEUR","A06BVE0400","Num",8,155,,0,0,,0,0,4543
"aaf06fg","DISTILLED LIQUOR","A06BVE0300","Num",8,156,,0,0,,0,0,4543
"aaf06fg","WINE","A06BVE0200","Num",8,157,,0,0,,0,0,4543
"aaf06fg","GRAVY - REGULAR","A06MSC0100","Num",8,158,,0,0,,0,0,4543
"aaf06fg","GRAVY - REDUCED FAT/FAT FREE","A06MSC0200","Num",8,159,,0,0,,0,0,4543
"aaf06fg","SAUCES AND CONDIMENTS - REGULAR","A06MSC0300","Num",8,160,,0,0,,0,0,4543
"aaf06fg","SAUCES AND CONDIMENTS - REDUCED FAT","A06MSC0400","Num",8,161,,0,0,,0,0,4543
"aaf06fg","PICKLED FOODS","A06MSC0500","Num",8,162,,0,0,,0,0,4543
"aaf06fg","MISCELLANEOUS DESSERT","A06MSC0600","Num",8,163,,0,0,,0,0,4543
"aaf06fg","NON-GRAIN FLOUR AND SIMILAR","A06MSC0700","Num",8,164,,0,0,,0,0,4543
"aaf06fg","SOUP BROTH","A06MSC0800","Num",8,165,,0,0,,0,0,4543
"aaf06fg","BABY FOOD DESSERT","A06MSC0900","Num",8,166,,0,0,,0,0,4543
"aaf06fg","MISCELLANEOUS BABY FOOD MIXTURES","A06MSC1000","Num",8,167,,0,0,,0,0,4543
"aaf06mj",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR ALCOHOL","A06ALCOHOL","Num",8,2,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR FRUIT","A06FRUIT","Num",8,3,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR VEGETABLE","A06VEGETABLE","Num",8,4,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR LEGUMES","A06LEGUMES","Num",8,5,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR GRAINS","A06GRAINS","Num",8,6,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR MEAT","A06MEAT","Num",8,7,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR FISH","A06FISH","Num",8,8,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR EGG","A06EGG","Num",8,9,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR NUTS","A06NUTS","Num",8,10,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GORUP FOR DAIRY","A06DAIRY","Num",8,11,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR MEAL REPLACEMENTS","A06MEALREPL","Num",8,12,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR FATS","A06FATS","Num",8,13,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR SUGAR","A06SUGAR","Num",8,14,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR BEVERAGES","A06BEVERAGES","Num",8,15,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR CONDIMENTS","A06CONDIMENTS","Num",8,16,,0,0,,0,0,4543
"aaf06mj","MAJOR FOOD GROUP FOR INGREDIANTS","A06INGREDIANTS","Num",8,17,,0,0,,0,0,4543
"aaf06q18",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,4543
"aaf06q18","DO YOU EAT THE SKIN ON CHICKEN?","A06CSKIN","Num",8,2,,0,0,,0,0,4543
"aaf06q18","DO YOU TRIM THE FAT BEFORE EATING IT?","A06TRFAT","Num",8,3,,0,0,,0,0,4543
"aaf06q18","DO YOU MAKE EGG,TUNA,ETC.SALAD AT HOME?","A06MKSAL","Num",8,4,,0,0,,0,0,4543
"aaf06q18","UNKNOWN DRESSING","A06UNKDR","Num",8,5,,0,0,,0,0,4543
"aaf06q18","REAL MAYONNAISE","A06MAYO","Num",8,6,,0,0,,0,0,4543
"aaf06q18","MAYO-TYPE DRESSING","A06MTYP","Num",8,7,,0,0,,0,0,4543
"aaf06q18","LOW CALORIE DRESSING","A06LOCAL","Num",8,8,,0,0,,0,0,4543
"aaf06q18","NO. OF TIMES EATING IN FAST FOOD PLACE","A06FFNUM","Num",8,9,,0,0,,0,0,4543
"aaf06q18","FREQ EATING IN FF PLACE(WEEK OR MONTH)","A06FFFRQ","Num",8,10,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:HAMBURGERS","A06NOUT1","Num",8,11,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:FRENCH FRIES","A06NOUT2","Num",8,12,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:PIZZA","A06NOUT3","Num",8,13,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:EGGS","A06NOUT4","Num",8,14,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:PANCAKES/WAFFLES","A06NOUT5","Num",8,15,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:MEAT","A06NOUT6","Num",8,16,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:FISH","A06NOUT7","Num",8,17,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:CHICKEN","A06NOUT8","Num",8,18,,0,0,,0,0,4543
"aaf06q18","DOES NOT EAT OUT:SALAD","A06NOUT9","Num",8,19,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:HAMBURGERS","A06REST1","Num",8,20,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:FRENCH FRIES","A06REST2","Num",8,21,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:PIZZA","A06REST3","Num",8,22,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:EGGS","A06REST4","Num",8,23,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:PANCAKES/WAFFLES","A06REST5","Num",8,24,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:MEAT","A06REST6","Num",8,25,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:FISH","A06REST7","Num",8,26,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:CHICKEN","A06REST8","Num",8,27,,0,0,,0,0,4543
"aaf06q18","EATS IN RESTAURANT:SALAD","A06REST9","Num",8,28,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:HAMBURGERS","A06FFPL1","Num",8,29,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:FRENCH FRIES","A06FFPL2","Num",8,30,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:PIZZA","A06FFPL3","Num",8,31,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FFOD PLACE:EGGS","A06FFPL4","Num",8,32,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:PANCAKES/WAFFLES","A06FFPL5","Num",8,33,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:MEAT","A06FFPL6","Num",8,34,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:FISH","A06FFPL7","Num",8,35,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:CHICKEN","A06FFPL8","Num",8,36,,0,0,,0,0,4543
"aaf06q18","EATS IN FAST FOOD PLACE:SALAD","A06FFPL9","Num",8,37,,0,0,,0,0,4543
"aaf06q18","DO YOU USE ARTIFICIAL SWEETENERS?","A06ARSWT","Num",8,38,,0,0,,0,0,4543
"aaf06q18","DO YOU USE A SALT SUBSTITUTE?","A06NASUB","Num",8,39,,0,0,,0,0,4543
"aaf06q18","DO YOU USE ANY LOW SODIUM PRODUCTS?","A06LOWNA","Num",8,40,,0,0,,0,0,4543
"aaf06q18","HOW OFTEN SALT USED IN COOKING AT HOME?","A06NAFQC","Num",8,41,,0,0,,0,0,4543
"aaf06q18","AMT OF SALT IS ADDED DURING COOKING?","A06NACKG","Num",8,42,,0,0,,0,0,4543
"aaf06q18","HOW OFTEN DO YOU SALT FOOD AT TABLE?","A06NAFQT","Num",8,43,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO EGGS AT TABLE","A06NAEGG","Num",8,44,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO PASTA AT TABLE","A06NAPAS","Num",8,45,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO RICE AT TABLE","A06NARIC","Num",8,46,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO MEAT AT TABLE","A06NA_MT","Num",8,47,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO FISH AT TABLE","A06NAFSH","Num",8,48,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO POULTRY AT TABLE","A06NAPLT","Num",8,49,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO SALAD AT TABLE","A06NASLD","Num",8,50,,0,0,,0,0,4543
"aaf06q18","SALT ADDED TO VEGETABLES AT TABLE","A06NAVEG","Num",8,51,,0,0,,0,0,4543
